label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
1,0.0,0.0,0.0,-0.11723565762806307,-0.40288063370578386,-0.3548381103587153,-0.4301236700992103,-0.5158486950683454,-0.5141171284912105,-0.7409869868914634,-0.5640646037324298,-0.6009484292926375,-1.0124289747930435,-0.6536177418430806,-0.6708323542071459,-0.9063604911462037,0.06341219016660421,-0.45174041281096233,-1.4493348222210085,0.0010682820552270916,-0.6063977511155628,-1.7671186152271867,-0.17327129259053592,-0.6929335917153662,-1.994799455221448,-0.33697967826782493,-0.7302660696109686,-0.9226520998192727,0.23545047136313232,-0.30537772301806104,-1.4664009046510318,0.11638189251027801,-0.4674231990584259,-1.8030560415349903,-0.1481408485008008,-0.5415300804316114,-2.028761358787307,-0.4060590494178548,-0.5683579896713848,-0.9251900380275769,0.2665732524818714,-0.1726643072397995,-1.4032794494741412,0.15864664648005364,-0.29585327087816293,-1.7204104717423152,-0.06176797008735653,-0.3537666013295009,-1.9481469386215005,-0.29309160271700513,-0.3722208204030646,-0.9144426779955598,0.22744204391920037,-0.0661360038099912,-1.3068113671049721,0.15364145616031014,-0.14920999761788298,-1.5672539836726693,0.008301621080493152,-0.18530048429603085,-1.7500728166336552,-0.1665198483473746,-0.19310244302931057,0.0,0.0,0.0,0.12399451863240228,-0.2787435270723864,-0.3615003540821071,0.370918800519326,-0.37096333512097057,-0.5460992978104858,0.6517947491057515,-0.3988687747266121,-0.6721788289814837,0.9459574360011237,-0.4619280242003305,-0.7793360663581403,0.8953306172819286,0.1295840477525351,-0.39338494579089794,1.377009591773704,0.10749313888187112,-0.5683071463949453,1.7099773437203507,0.03999323658011819,-0.6977597370267763,1.977588675760738,-0.040014776191371115,-0.7814662320345145,0.9192521020332631,0.26205789632289445,-0.2937374647699892,1.4109708639755212,0.19381749711536544,-0.4797131971635883,1.767254662951799,0.09349122726416194,-0.6059948441124746,2.0498767754288494,-0.03160326692127799,-0.6829627517855894,0.9186329837476556,0.3017286208858743,-0.21985668913366863,1.3711837090814445,0.22530491585720205,-0.3820009701679018,1.6888076898444908,0.13879310479064177,-0.47361737802557646,1.945909729124247,0.04086122469844534,-0.5196382856155364,0.9088007333623529,0.2622162415731862,-0.1753690962352975,1.2818446785000246,0.20945001552008624,-0.30970806774863247,1.536184990326163,0.1464396667854285,-0.3795859504096035,1.7416926748353094,0.0700799984388595,-0.41311995968077375
1,0.0,0.0,0.0,-0.12045022180990256,-0.4218896472804524,-0.3416798071743764,-0.436138706564905,-0.5218177286918504,-0.49399304239160186,-0.7400203144586969,-0.5598782215244064,-0.5746892470629557,-1.0011008318193995,-0.6609632566491239,-0.6374848541181249,-0.8952206666284432,0.06483960250979064,-0.44655704934690704,-1.4621143530636649,-0.010508634745835726,-0.586146001348898,-1.7754932681938453,-0.18289101991462595,-0.6562955380477663,-1.9964206131880442,-0.34319076796380865,-0.6824674329313003,-0.9167082777743244,0.26475091738426587,-0.299219137258026,-1.4780588731727788,0.137310018102505,-0.44165792822816885,-1.7999336830054837,-0.13133562562788526,-0.49457833579397487,-2.003875125611386,-0.39141349108277573,-0.5073823261176056,-0.9236530984841123,0.3108778625394155,-0.16422322023402722,-1.416835138320846,0.19748586397252918,-0.26775988799308925,-1.712759358623455,-0.025520527464191103,-0.311478288054269,-1.9135397830763614,-0.25598236085321413,-0.3227000457997867,-0.9189763284388933,0.2730385975995511,-0.05499090249749198,-1.3234038446600873,0.19606988152210847,-0.12448915892035753,-1.574353735719049,0.04659604743741159,-0.15367870179726384,-1.7428364370539233,-0.13014334981405176,-0.15767148376616869,0.0,0.0,0.0,0.126546873742048,-0.27165536098217796,-0.3945140346332655,0.36384520993309744,-0.3513328720830207,-0.5832450427319371,0.6307190052278737,-0.3791448881396769,-0.7022521115838131,0.9160600162484256,-0.4552254387264456,-0.7992734035726857,0.9060787548637748,0.17553236803973798,-0.39281295637211655,1.384678645657327,0.12479675062603904,-0.538199678150482,1.7092760995899328,0.04636030962367652,-0.653571672663806,1.9713057834340613,-0.036505877147829824,-0.7308965509408907,0.9209918655058487,0.2916080385850427,-0.25830080005068645,1.3955196217228896,0.21653459061201974,-0.41126942204483435,1.7233376033352192,0.11126891281437337,-0.5225514738129452,1.974590015131906,-0.013715475101403226,-0.5918432030140702,0.91325964552458,0.31023103959149556,-0.15149132233549303,1.3447145090166952,0.2255388640096728,-0.28723022440019236,1.6413959935176203,0.1388133719949223,-0.3700866926893888,1.886441027875875,0.04234869386437997,-0.41327113983695557,0.9049025470382903,0.2621912603991804,-0.07656615813305885,1.2610882174835205,0.20515763210308646,-0.19185445063393725,1.4950785777517892,0.1344826570175844,-0.2533222043504208,1.6926186571062245,0.05812875828033383,-0.28285929626141576
1,0.0,0.0,0.0,-0.11581239222360709,-0.42500575298187265,-0.3844085335894941,-0.43023814197638544,-0.5455990082461514,-0.54645597128441,-0.7363140588372002,-0.5896305097777113,-0.6249133155938653,-1.005850345977864,-0.6799678200392488,-0.6833620686272903,-0.8898402953339707,0.03761563274558375,-0.49523267585177,-1.444938026039999,-0.0061379116324487785,-0.642071649286273,-1.7655121880288038,-0.17584743129014896,-0.7160317626671353,-1.9942202754116705,-0.34471999107444995,-0.7431515788748829,-0.9212099219985117,0.217264282530861,-0.3227193599207625,-1.4804980112146067,0.11996816051012368,-0.4694242383312686,-1.81180317237726,-0.14784849837405048,-0.528866109111151,-2.0183315142737652,-0.41869056645372976,-0.5460805361013469,-0.9328445907626061,0.25018614547721174,-0.1638704948674833,-1.4156987865366049,0.15955111222011817,-0.27410907405966145,-1.7106619763993935,-0.06976106870974791,-0.33341988032062353,-1.9078735033509415,-0.31388836592262537,-0.35384938365844687,-0.9283941878933504,0.20731156338688927,-0.032867732139490284,-1.3141659798135463,0.13702546449825623,-0.10915848971163235,-1.5619030139269,-0.020967852296981608,-0.15235717177322583,-1.7288811412892706,-0.20886565271638924,-0.16580609969277976,0.0,0.0,0.0,0.1375095978484653,-0.2908269742199707,-0.3781489876854495,0.3814705583104704,-0.37347918922204354,-0.5569270128345114,0.6520210411276286,-0.4133531895300872,-0.6684859879742518,0.9264229536750943,-0.4934146112478738,-0.7579346179059856,0.9186169722993177,0.14735252671698584,-0.3765125790359354,1.3933517438195786,0.09248123979214459,-0.5162691338953811,1.711576414954537,0.011915215893988322,-0.6269167763515878,1.9682798839782318,-0.06755759983613391,-0.6992705590817926,0.9267488305137372,0.28739150816992204,-0.24191586751821723,1.3983937102670616,0.19996266288409692,-0.39017601554362996,1.720899968559336,0.08309077280981092,-0.494367060195805,1.973950430638919,-0.04699404714701467,-0.5565378796806342,0.9117524129018427,0.31990967164196776,-0.13280583871660942,1.3430702511243344,0.21065431987459404,-0.26433029202521524,1.640341476037006,0.10510614302362188,-0.3392227458497923,1.8871866637722265,1.7380098060954427e-05,-0.3738643590109727,0.9019674176935254,0.2738755852445198,-0.05386819875081568,1.2644771580243976,0.19614077932049304,-0.1645965183549225,1.503404552419649,0.10744318687621822,-0.21836299227542028,1.7039566902963135,0.022259850259868395,-0.23953870460593019
1,0.0,0.0,0.0,-0.11459831585997335,-0.42346284999862044,-0.37756903294583916,-0.4180995262913482,-0.5320509708989368,-0.5503227391373933,-0.7274802890568984,-0.5951957521317237,-0.6452173249403527,-1.0026903950089765,-0.6929322906795352,-0.7213483636585142,-0.9056514627137368,0.05482550957711743,-0.48472313699321273,-1.4673938240971327,-0.008645878219373532,-0.640187663132748,-1.7922887157323766,-0.19470317346778457,-0.7232252415716833,-2.0186816045044873,-0.3717112472453351,-0.7556190635504801,-0.9177879089459785,0.23178284835448096,-0.32236746999819477,-1.4822363484018506,0.11494267967374287,-0.48192002823287894,-1.821312940964376,-0.16354680985292483,-0.5487334652565343,-2.038859548266374,-0.4382051726779688,-0.5690419327337464,-0.9193359606391854,0.261296032150783,-0.17414161946542342,-1.4133236318352997,0.15327550906505907,-0.2901089875960689,-1.723111542977351,-0.07143614863835351,-0.3436863765318663,-1.9363919709511217,-0.31198917596266623,-0.3589373572248087,-0.9129014942404644,0.21708111367528216,-0.054125910459013694,-1.3157811546632037,0.14774285729466263,-0.1308659029533459,-1.5780652509426294,0.002180970820540276,-0.16713469975404513,-1.7577641822925998,-0.17920045997313291,-0.17521593309438396,0.0,0.0,0.0,0.10821826759041844,-0.25801729026434933,-0.39883713211055605,0.35686348210834157,-0.3431286224290436,-0.5720975967992094,0.6443343555155939,-0.39035974196354833,-0.6713776426319362,0.9455603992479534,-0.46755793209486113,-0.746389077069927,0.916995621408272,0.15002472830130195,-0.36952697502458987,1.3955115760152692,0.09885219921810477,-0.48958867340333806,1.7100702714268206,0.01563690874950093,-0.5881881338105653,1.9634784754196841,-0.07897808926122746,-0.655082854900754,0.9449865519874892,0.24130477548327028,-0.2208013234960345,1.4129506969985313,0.1862869548371813,-0.3482016551213839,1.73156179534714,0.08483384869378177,-0.447555684626961,1.972478093971133,-0.041644833740712865,-0.509830985331863,0.9386925403101535,0.24411794296054137,-0.10076998381146215,1.3597894410186504,0.18190099960416115,-0.21893058071175736,1.6446282263683096,0.10567428768647581,-0.3001788852566561,1.8831261278138551,0.011991290859492519,-0.34345861871046013,0.9308532031587261,0.19419838047795912,-0.012429476864532949,1.2801353791370456,0.160198359393601,-0.11508544904710107,1.5062435005736337,0.10089699493983893,-0.17511290120944725,1.7027750307307288,0.03077720790569877,-0.20546807320465066
1,0.0,0.0,0.0,-0.10814119950926263,-0.4189665896139812,-0.36986988642860513,-0.43227411816451533,-0.5421128626311488,-0.5356851838327383,-0.7552698155640604,-0.5968945443985277,-0.6204978096133866,-1.038396473604312,-0.684805444708722,-0.686942742379299,-0.8714614451396526,0.04606702269407222,-0.5171689636024308,-1.4583198844653882,-0.005079248299035071,-0.6799591743780388,-1.793042219880627,-0.18362553526857964,-0.7591343795715191,-2.028389011328776,-0.3571046856004447,-0.7874270611343074,-0.9056239796328613,0.23018722371065023,-0.35614275255768446,-1.492421223195958,0.11668247058842564,-0.5212696773141118,-1.836432565415105,-0.15729542093729906,-0.5845763351952116,-2.0593062580345367,-0.427019569503754,-0.6013513049006907,-0.9236378448038494,0.26407883946300936,-0.20559004090873292,-1.4284206547693614,0.1604170422877477,-0.3224713778052396,-1.7496047026124484,-0.060754643183287466,-0.3731750153849881,-1.9724149683737282,-0.29891325243352523,-0.3869746598600774,-0.9252525204993132,0.22378844177971224,-0.08151279348757733,-1.3309727773253992,0.151367718887509,-0.1567996374530132,-1.5973681313866381,0.007422536043419222,-0.1914410108604259,-1.7816585331180559,-0.17179116721240667,-0.1981968477554072,0.0,0.0,0.0,0.1467856997662378,-0.28708002118465736,-0.30078131375239464,0.4184633084733545,-0.37567246413803307,-0.44029272983572554,0.7010630749906931,-0.41794338482871957,-0.5325043129615148,0.9742530047275854,-0.48957885228695663,-0.6033054288280904,0.9436886119086707,0.1304542528852899,-0.2557710652503849,1.4058359223639731,0.08796633568181758,-0.38452835115656114,1.7240908198901828,0.016699472966632725,-0.4924762682269831,1.9767132414878634,-0.06285665653697216,-0.5651011674513529,0.9563426912196075,0.23379262153285812,-0.17530045819277215,1.4166099438881332,0.17475163167671262,-0.3140388061162607,1.7402582174074646,0.08073832650526228,-0.4200461957050096,1.9983139423566196,-0.036320586981414334,-0.484124217114197,0.9457136233659884,0.2580169549055372,-0.12203657553804609,1.3686719422695313,0.19050499984759897,-0.24935605159202456,1.6593677040145685,0.11608850508149822,-0.32395934418954847,1.906252448485507,0.029975608947555646,-0.3597513638319019,0.9238044981203927,0.22530603258214482,-0.09570700528896811,1.2824010726742805,0.19177168082490098,-0.20247259877643356,1.5115028082580757,0.1350117583111605,-0.2530873066293775,1.7055434046206657,0.06268132335464119,-0.27413211668150445
1,0.0,0.0,0.0,-0.10787185018707753,-0.4059403784028396,-0.3213950551590709,-0.43167121491988136,-0.5177573087722365,-0.4641722604735177,-0.740626326297129,-0.5797014255905837,-0.5415459088187171,-0.9981594231773101,-0.6908038727930852,-0.6030803781297013,-0.899087361703914,0.06653002859881572,-0.42424374639193047,-1.4384629796545785,0.0017456051293396162,-0.5802356050877476,-1.7599161956974982,-0.1718278508833077,-0.6681953287514398,-1.9862150471737816,-0.33686716743022943,-0.7071520513009615,-0.9244423863701747,0.24069773316613186,-0.29571904420882805,-1.4684888986806302,0.12544687709152497,-0.4574506105745613,-1.8045591183669922,-0.13392247300260632,-0.529186294282311,-2.029689931503034,-0.3899000739308949,-0.5541369828524164,-0.9357463284212211,0.2673652665574821,-0.17893763614311112,-1.415437736662925,0.16058559988984353,-0.2992469622205201,-1.7287515101085273,-0.04812720842170994,-0.3498032953783137,-1.9526982326393447,-0.27237357323221195,-0.3630032538553428,-0.9271492388967382,0.21971899658467783,-0.08635710276012677,-1.323263113127565,0.147349720535536,-0.16666143043455847,-1.5861904005426581,0.012319326498801403,-0.19786526309131908,-1.771163482695663,-0.15555651969572373,-0.20142918066786297,0.0,0.0,0.0,0.14125831175012274,-0.2755285188291434,-0.31299577054705435,0.39708230823781654,-0.3609096050827096,-0.4573998942750339,0.6689516787451885,-0.4005245883128803,-0.5480361166387673,0.9301116695471021,-0.46932704626374966,-0.6167253946757382,0.930924494036752,0.14952231501856625,-0.28367539571462574,1.383693045654661,0.08286955637259552,-0.40690975224696974,1.6885856401374983,0.007517907470088303,-0.5072014292856589,1.9313331141207888,-0.06773307314813815,-0.5738105410398022,0.9492489980125468,0.25304957857291566,-0.18674300134590663,1.4004963080431385,0.16926422843703443,-0.3184122275827814,1.7097587689347697,0.07236669046174754,-0.41247642074402724,1.9539265285974274,-0.040416878020384434,-0.4677077513380466,0.9382796065099748,0.2718946813902768,-0.11537993772547975,1.3505303241995492,0.17966700131094038,-0.2357811651615347,1.6286707535702747,0.1025251826902516,-0.3036523156474515,1.8648609831391847,0.017260871646451115,-0.33415261265404744,0.9147649334203326,0.2278606481038494,-0.07104188622052442,1.263808911646702,0.16748268742893407,-0.17268789323589748,1.4858149799604508,0.0986762027466935,-0.22103696466914427,1.6763725638885547,0.02383479823365512,-0.23939526442609052
1,0.0,0.0,0.0,-0.13924979349247715,-0.42081239314985364,-0.35508986866062825,-0.4679167622621356,-0.5193736376313806,-0.5076693677014338,-0.7707100856961694,-0.5733995714414334,-0.5816451417726529,-1.0370724229120991,-0.6572476817124395,-0.636471812004338,-0.9106313094381524,0.07908107960861814,-0.4674236554851264,-1.4825757016419783,0.012816747110252822,-0.6085738308396378,-1.8053214250874365,-0.16593076854585329,-0.6783745746717855,-2.0275136426687075,-0.33523916634130013,-0.7012708426163482,-0.9184253611329706,0.25137057806822954,-0.30542898776221233,-1.4942649175476543,0.12920626429815926,-0.45129327288173127,-1.8233972954551403,-0.1409966291231231,-0.5065184109035863,-2.036282571370895,-0.40283084570074956,-0.5189926556724929,-0.921027929031702,0.27878317628627053,-0.15560365395076187,-1.4196046042028805,0.1662335947581997,-0.2623587656645719,-1.7242428094592626,-0.0610728487022786,-0.3144732059694249,-1.9346260458500566,-0.29589161619281024,-0.3296008064092284,-0.9174113897580237,0.22778798678175052,-0.03094839533085496,-1.319123391891436,0.14744347650030995,-0.09749104976565892,-1.5743736205325958,-0.0012497786714461695,-0.13081576934959402,-1.7495225927350193,-0.17830010233827456,-0.13857247196110156,0.0,0.0,0.0,0.11951396170998009,-0.2739169946532595,-0.3715370971401786,0.3738378636535725,-0.3623524785911834,-0.5415302060152802,0.6601532708850878,-0.3947454363095033,-0.647128546093337,0.9556589672089866,-0.46248776630613514,-0.7293163173345415,0.9221880893219664,0.15677503997397071,-0.34126600342421204,1.401998032739115,0.08995739068421853,-0.47671643216887505,1.7283762366839157,0.0025421436194807043,-0.5881983227244957,1.9873089756731401,-0.08692989165904737,-0.6621661879387003,0.9436483145616876,0.2506554774127076,-0.2160558709065345,1.407500378205667,0.1703108039950929,-0.35401579612773093,1.7317131279304814,0.06371790048030057,-0.4596327448951866,1.9834208884916606,-0.06196584321149964,-0.5245436043892187,0.9398648147695496,0.26012893904670636,-0.11940967603764449,1.3569878737812706,0.1744540960597565,-0.24149356694442684,1.6448977288731363,0.09255197366325763,-0.3165659361693301,1.8906201192002758,-0.0015760940845049977,-0.35516068572853393,0.9306768563153688,0.2107345583000052,-0.0545377864530898,1.2739055744649326,0.16000880048007152,-0.15925466732765295,1.499772675284613,0.09312880661839994,-0.21305524705313703,1.6963092769841837,0.016831869099142468,-0.23719528743929066
1,0.0,0.0,0.0,-0.13647038505484835,-0.4308103556552181,-0.3733069637755496,-0.453240061615228,-0.5385389479780619,-0.5443540176240639,-0.7718453862359405,-0.5813893557774866,-0.6347441146530082,-1.059903446859991,-0.6763782038494999,-0.7067725143453288,-0.891945180666687,0.07299445844110636,-0.4964279691009783,-1.456893319277002,0.0382776601653951,-0.6593991987791998,-1.7951816193917909,-0.13040677530256306,-0.7470676859194616,-2.0357632336453433,-0.2981159224166753,-0.7811933079267043,-0.9072242701706189,0.2574709889394763,-0.33261279236179003,-1.4818944734642359,0.1663781578069873,-0.4960342662520817,-1.8351697260184405,-0.09514615264521419,-0.5628464944515196,-2.06500037526806,-0.3601799602285033,-0.5829965682190805,-0.9155151842675333,0.29386420452387213,-0.18164468412879617,-1.415210817676159,0.20464811325859297,-0.3007748483548858,-1.7418284025784014,-0.018370605911942645,-0.35681353914671105,-1.9695768529264264,-0.25929315375067763,-0.3731368180126996,-0.9136307396865341,0.25310819475620877,-0.05736659732637263,-1.3176819822915622,0.1886287291713929,-0.13236594669451468,-1.5865989656247266,0.04146420137680889,-0.16768840770576732,-1.7732341001031031,-0.13910860746824735,-0.17526999655726247,0.0,0.0,0.0,0.11670005519497886,-0.28472820020425593,-0.38837878448678326,0.37810653974953584,-0.373270381559859,-0.5588655888609282,0.6634009158812424,-0.4355578135620889,-0.6554640539935839,0.9494761646223687,-0.5163709143668056,-0.7280606781508473,0.9289504115420224,0.11000319242823675,-0.3780492841610595,1.4198537977226746,0.038568642919211846,-0.5039958695065677,1.7374025988997153,-0.05989114000347841,-0.6016762587452348,1.9843580344762521,-0.1590371443102042,-0.6650223127606415,0.9452713993629988,0.23238030115060465,-0.2290022087623773,1.4278365320147584,0.14336486366808054,-0.3627621734063797,1.7340297832829754,0.015160933168401633,-0.4588359085940414,1.9654912749774114,-0.12777222856926798,-0.5157974416722036,0.9347509733757055,0.2506733818809582,-0.10562879128592227,1.3637074411088637,0.15087751611214328,-0.2281195608357237,1.6511611926050522,0.04385814584998199,-0.3062789103729466,1.8830794918902907,-0.07130411550331252,-0.34367202402994573,0.923854251053348,0.19804037486791795,-0.011995552410601074,1.2828978031538563,0.1280936964506034,-0.11601297577997013,1.5150042506066266,0.03721870867425043,-0.17235741821855147,1.703854510917194,-0.05918529580442419,-0.19666449496726737
1,0.0,0.0,0.0,-0.11379118874656857,-0.45749490623763106,-0.3900525706537584,-0.4487574215828561,-0.5933001989313926,-0.5450297653058704,-0.7749325762855874,-0.6608163314394545,-0.6036659826639182,-1.064110171957089,-0.7866861504663373,-0.6395705551238084,-0.9067288437513896,-0.00014563445320979715,-0.5045936676085175,-1.4895509350432437,-0.12284848666059228,-0.611392618578964,-1.8066658791428871,-0.29047257722944314,-0.6488801647280181,-2.0252701838645466,-0.4407708281688308,-0.6518393840000146,-0.9409197356003601,0.1601553732704396,-0.29832995313988325,-1.514523166004034,-0.009589737474958723,-0.40001822706106493,-1.8207155261129426,-0.24425169700753055,-0.41968168170761183,-2.0187247889994855,-0.4652490670643335,-0.4116523809901828,-0.959449098351149,0.1802634134940227,-0.1035393026908101,-1.446811300790858,0.0275983114210694,-0.17999533353930203,-1.7209349543029693,-0.17627448582060637,-0.22137949332274406,-1.910171780265967,-0.37441948001754083,-0.23224382353219494,-0.9609141809504396,0.12026260130939913,0.06591105757452158,-1.3430665591645141,0.0042583514118544686,0.024223254507213757,-1.5691238526636384,-0.14092288737955377,-0.005711862408178001,-1.7173704054262064,-0.3036559904718068,-0.014410979780031785,0.0,0.0,0.0,0.20610586943410342,-0.36159429927609227,-0.2316911501772752,0.5428337836484105,-0.45165185792497714,-0.34126525328149226,0.8428036814447029,-0.4378294952286137,-0.4164930542923204,1.1011080382711234,-0.4290909932281753,-0.4752071995673007,0.9430451007257424,0.11070622224442109,-0.23767800510417367,1.433672626236504,0.11260527285358674,-0.3809928525561869,1.7716516304492322,0.060449823435415134,-0.4872492023175713,2.0370237790297523,-0.009293811416842197,-0.5526978192031398,0.9510555436635545,0.2422153274917327,-0.19184637329328627,1.4363971690997641,0.22374426583802542,-0.3410228284427514,1.7877585922731472,0.1443678955225309,-0.43648729410911974,2.0670738489774942,0.05045305844086478,-0.4903818587481615,0.9354291725509298,0.29159721857608983,-0.16726459177927858,1.3832040263049756,0.2709252427445582,-0.3055173403582311,1.6962544794932644,0.1988790762755221,-0.3752416417455403,1.942967873032832,0.12003948513756323,-0.40263150163512496,0.8985420422104788,0.26969567173320985,-0.1628885226972178,1.26975054671094,0.27088638901789913,-0.27172606748610184,1.5314190385163924,0.2242900112601747,-0.31888554408523817,1.7391101399981845,0.1568985212448915,-0.3355973164676947
1,0.0,0.0,0.0,-0.11266139725588253,-0.42135071896629356,-0.4061403922427583,-0.43796680451021397,-0.5591468137546332,-0.56690730691624,-0.7548574538869017,-0.6348916508315455,-0.6314020329908776,-1.046577071097294,-0.7399202000860119,-0.6736612863663861,-0.9380154793761127,0.013492451431717439,-0.4774769727841251,-1.4705593330718347,-0.09806460183505505,-0.5767022086807921,-1.7775166085361132,-0.260679826430466,-0.6233460438599553,-1.9927578296053239,-0.409740802106686,-0.6373025486466821,-0.9503309175510429,0.15265409903353422,-0.27119858678831915,-1.4771447708804708,-0.011622505236685524,-0.3671894144307408,-1.779503283318595,-0.24145708853297526,-0.4027361660664828,-1.9797076879682085,-0.46694067095196307,-0.40976216131041177,-0.9502387935187907,0.16623638570167149,-0.08057480433406242,-1.4022862699896368,0.018130123987021504,-0.15350798984006075,-1.6757510238401443,-0.1768904442017929,-0.20597285866350648,-1.8738056770042208,-0.37384390047102894,-0.22758365103136047,-0.939361863524494,0.11156906944489234,0.08191609215648644,-1.3051703740270917,0.0006048142986991236,0.03388581666672365,-1.5306219133044265,-0.13583659945636684,-0.005692883518686043,-1.687823277457887,-0.2958846534263155,-0.02203364078191795,0.0,0.0,0.0,0.19984318683563382,-0.38443773036998524,-0.258694623380226,0.5336284335630551,-0.46763118371716494,-0.37416558855759036,0.8467490930944238,-0.4296559026842675,-0.4440178183081749,1.1100909465705944,-0.43722695877772527,-0.49651733871775683,0.9173577932472785,0.11918872504753293,-0.2964648205383211,1.4364165663011945,0.11412237463726585,-0.44589397511040596,1.7874929149363816,0.06289131683908832,-0.5475400792075242,2.063513195517786,-0.0004861247402721532,-0.606419565912827,0.9369429876006361,0.26491900376702826,-0.22789299223092355,1.4541895072147466,0.24777973930962438,-0.39063765599268746,1.822106343388883,0.16309362586573997,-0.48753887803147716,2.1182365146742916,0.06655133409015498,-0.5379217047907998,0.9397856540604391,0.31088656736858145,-0.17797013575186235,1.4165074928702501,0.2804933628892487,-0.33142747895320407,1.745715575166595,0.20446994333719132,-0.4123980136596494,2.0110876422935746,0.12322649918115365,-0.4422608202308499,0.9293468293480459,0.27644762953443963,-0.14725678307987475,1.3192819325680356,0.271017603940644,-0.2682506250539842,1.5979312051327255,0.22120940999182728,-0.3262344697826803,1.8278780032459936,0.15452827937152405,-0.34749707000147945
1,0.0,0.0,0.0,-0.10865673110462493,-0.44922858216890793,-0.4086890655178105,-0.4322716802639596,-0.5776685693073395,-0.5751116446869038,-0.7484460878561606,-0.6443280320784182,-0.6434617227454444,-1.0363642913689841,-0.7677004533931663,-0.6896484611053119,-0.9016904278604556,0.01877897552398511,-0.5246476572926838,-1.4898203289076974,-0.09019142127411829,-0.6432071368719121,-1.8112298352670773,-0.2737161179469926,-0.6904176452035495,-2.0291749089019864,-0.44291766510216707,-0.699339385878776,-0.9314807200976061,0.18261213127810505,-0.3146044522536207,-1.517547642490274,0.024776532614297676,-0.4322982940052814,-1.8300173708684673,-0.23855131996778406,-0.46519562683798105,-2.0253821831775283,-0.48423868732072844,-0.4651922257357979,-0.9494391510589243,0.20513614066672103,-0.11728560165008359,-1.441323210370403,0.04960625999532562,-0.2001726496419473,-1.720678279307854,-0.17545284939713146,-0.24854066004749023,-1.9083775423008535,-0.39299009648710864,-0.2644472328119347,-0.9517992866862672,0.15165522277749077,0.05216535329608596,-1.3387942718194648,0.02659860623333442,0.003600427075325021,-1.5737726766218658,-0.13202085094711896,-0.0339919189321006,-1.7268818896899838,-0.30533612672943417,-0.04805463334926899,0.0,0.0,0.0,0.1577658207581621,-0.3644686469194297,-0.3244690393512395,0.4734338469001223,-0.45411126455776935,-0.4615042058907722,0.7936141859028117,-0.449078488394725,-0.5377194360503638,1.0786819055018433,-0.48804901909215903,-0.5940356982818495,0.9047199517567156,0.13385264200314528,-0.35069796636155554,1.4117148135975424,0.11584497869719348,-0.4993708161878787,1.7624881200601668,0.05215213534466877,-0.6058634332386688,2.0408791089055276,-0.023179270455630112,-0.6700188299417601,0.9327919442082571,0.26474518719876416,-0.2445171838892236,1.42843507942832,0.24101548551859403,-0.4004286247865447,1.7838020402548556,0.14887941443308808,-0.4971476856309865,2.066435630660921,0.04274098458553325,-0.5498674914003527,0.9407377247296171,0.29615034651002026,-0.16116200069855952,1.4010547955489505,0.2543420370549576,-0.31099138679886157,1.7186346528108132,0.17188377007736436,-0.3931162988660928,1.9773116415541483,0.08048955796448844,-0.42552156113282563,0.9404386570976171,0.2462286808052376,-0.10196889438225895,1.3261570072355393,0.22434414690777554,-0.2256529311022767,1.5934873864188932,0.16794023614865977,-0.28686994245169845,1.8159343803727541,0.09860853069584721,-0.3101966634940413
